METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE,MOBILE_ZONE,MAX_CAP_CHG,ObjectId,geo_shape,geo_point_2d,VEH_BAYS_INT,MON_PARKING,TUE_PARKING,WED_PARKING,THU_PARKING,FRI_PARKING,SAT_PARKING,SUN_PARKING
5127,TICKETLESS METER MULTISPACE,HOPE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.05,,Hope St between Montague Rd & Peel St in South Brisbane,3,0,,153.016137,-27.472467,4000601,16,733,"{""coordinates"": [153.016137, -27.472467000000005], ""type"": ""Point""}","-27.472467000000005, 153.016137",3,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5128,TICKETLESS METER MULTISPACE,HOPE ST,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.15,,Hope St between Montague Rd & Peel St in South Brisbane,9,0,,153.016637,-27.473463,4000847,,734,"{""coordinates"": [153.016637, -27.473463], ""type"": ""Point""}","-27.473463, 153.016637",9,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 6.15}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 6.15}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 6.15}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 6.15}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 6.15}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5129,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.05,,Montague Rd between Skinner St & Vulture St in West End,2,0,,153.004128,-27.482068,4000702,16,735,"{""coordinates"": [153.004128, -27.482068000000005], ""type"": ""Point""}","-27.482068000000005, 153.004128",2,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5130,TICKETLESS METER MULTISPACE,CLARENCE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.05,,Clarence St between Stephens Rd & Annerley Rd in South Brisbane,6,0,,153.025862,-27.487379,4000644,16,736,"{""coordinates"": [153.025862, -27.48737900000001], ""type"": ""Point""}","-27.48737900000001, 153.025862",6,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5131,TICKETLESS METER MULTISPACE,CLARENCE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.05,,Clarence St between Stephens Rd & Annerley Rd in South Brisbane,18,0,,153.027291,-27.487503,4000644,16,737,"{""coordinates"": [153.027291, -27.487502999999993], ""type"": ""Point""}","-27.487502999999993, 153.027291",18,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5132,TICKETLESS METER MULTISPACE,CLARENCE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.05,,Clarence St between Stephens Rd & Annerley Rd in South Brisbane,4,0,,153.028225,-27.487645,4000644,16,738,"{""coordinates"": [153.028225, -27.487645000000022], ""type"": ""Point""}","-27.487645000000022, 153.028225",4,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5133,TICKETLESS METER MULTISPACE,CROWN ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.05,,Crown St between Stephens Rd & Annerley Rd in South Brisbane,4,0,,153.027042,-27.488156,4000645,16,739,"{""coordinates"": [153.027042, -27.488156000000007], ""type"": ""Point""}","-27.488156000000007, 153.027042",4,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5134,TICKETLESS METER MULTISPACE,CROWN ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.05,,Crown St between Annerley Rd & Stephens Rd in South Brisbane,6,0,,153.02643,-27.488154,4000645,16,740,"{""coordinates"": [153.02643, -27.488153999999998], ""type"": ""Point""}","-27.488153999999998, 153.02643",6,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5135,TICKETLESS METER MULTISPACE,STEPHENS RD,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.05,,Stephens Rd between Gloucester St and Annerley Rd in South Brisbane,4,0,,153.026362,-27.488937,4000646,16,741,"{""coordinates"": [153.026362, -27.48893699999999], ""type"": ""Point""}","-27.48893699999999, 153.026362",4,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '19:00', 'type': 'Paid', 'fee': 4.05}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5136,TICKETLESS METER MULTISPACE,GLOUCESTER ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.05,,Gloucester St between Annerley Rd & Stephens Rd in South Brisbane,6,0,,153.027417,-27.489035,4000837,16,742,"{""coordinates"": [153.02741700000004, -27.489035000000023], ""type"": ""Point""}","-27.489035000000023, 153.02741700000004",6,"[{'from': '00:00', 'to': '08:00', 'type': 'Free'}, {'from': '08:00', 'to': '17:00', 'type': 'Paid', 'fee': 4.05}, {'from': '17:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '08:00', 'type': 'Free'}, {'from': '08:00', 'to': '17:00', 'type': 'Paid', 'fee': 4.05}, {'from': '17:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '08:00', 'type': 'Free'}, {'from': '08:00', 'to': '17:00', 'type': 'Paid', 'fee': 4.05}, {'from': '17:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '08:00', 'type': 'Free'}, {'from': '08:00', 'to': '17:00', 'type': 'Paid', 'fee': 4.05}, {'from': '17:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '08:00', 'type': 'Free'}, {'from': '08:00', 'to': '17:00', 'type': 'Paid', 'fee': 4.05}, {'from': '17:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5137,PAY BY MOBILE APP ONLY,MERIVALE ST,SOUTH BRISBANE,3,CLEARWAY 7AM-9AM & 4PM-7PM MON-FRI TOWAWAY,MON-FRI,9AM-4PM,"Zone 1, 15 min free",6.15,,Merivale St between Russell St & Glenelg St in South Brisbane,2,0,,153.018457,-27.478005,4000854,,743,"{""coordinates"": [153.018457, -27.478004999999996], ""type"": ""Point""}","-27.478004999999996, 153.018457",2,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '09:00', 'type': 'No parking'}, {'from': '09:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '09:00', 'type': 'No parking'}, {'from': '09:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '09:00', 'type': 'No parking'}, {'from': '09:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '09:00', 'type': 'No parking'}, {'from': '09:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '09:00', 'type': 'No parking'}, {'from': '09:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5138,TICKETLESS METER MULTISPACE,CROWN ST,SOUTH BRISBANE,2,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.15,,Crown St between Stephens Rd & Annerley Rd in South Brisbane,5,0,,153.027952,-27.488292,4000838,,744,"{""coordinates"": [153.027952, -27.48829200000001], ""type"": ""Point""}","-27.48829200000001, 153.027952",5,"[{'from': '00:00', 'to': '08:00', 'type': 'Free'}, {'from': '08:00', 'to': '17:00', 'type': 'Paid', 'fee': 6.15}, {'from': '17:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '08:00', 'type': 'Free'}, {'from': '08:00', 'to': '17:00', 'type': 'Paid', 'fee': 6.15}, {'from': '17:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '08:00', 'type': 'Free'}, {'from': '08:00', 'to': '17:00', 'type': 'Paid', 'fee': 6.15}, {'from': '17:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '08:00', 'type': 'Free'}, {'from': '08:00', 'to': '17:00', 'type': 'Paid', 'fee': 6.15}, {'from': '17:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '08:00', 'type': 'Free'}, {'from': '08:00', 'to': '17:00', 'type': 'Paid', 'fee': 6.15}, {'from': '17:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5139,TICKETLESS METER MULTISPACE,WATER ST,SOUTH BRISBANE,3,NO STOPPING 4PM-7PM MON-FRI,MON-FRI,7AM-4PM,"Zone 1, 15 min free",6.15,,Water St between End & Allen St in Woolloongabba,9,0,,153.029495,-27.484532,4000655,,745,"{""coordinates"": [153.029495, -27.484532], ""type"": ""Point""}","-27.484532, 153.029495",9,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '10:00', 'type': 'Paid', 'fee': 6.15}, {'from': '10:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '10:00', 'type': 'Paid', 'fee': 6.15}, {'from': '10:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '10:00', 'type': 'Paid', 'fee': 6.15}, {'from': '10:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '10:00', 'type': 'Paid', 'fee': 6.15}, {'from': '10:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '10:00', 'type': 'Paid', 'fee': 6.15}, {'from': '10:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5140,TICKETLESS METER MULTISPACE,VULTURE ST,SOUTH BRISBANE,3,CLEARWAY 4PM-7PM MON-FRI TOWAWAY,MON-FRI,7AM-4PM,"Zone 1, 15 min free",6.15,,Vulture St between Stanley St & Allen St in Woolloongabba,5,0,,153.029324,-27.483634,4000651,,746,"{""coordinates"": [153.029324, -27.483634000000013], ""type"": ""Point""}","-27.483634000000013, 153.029324",5,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5141,TICKETLESS METER MULTISPACE,VULTURE ST,SOUTH BRISBANE,3,CLEARWAY 4PM-7PM MON-FRI TOWAWAY,MON-FRI,7AM-4PM,"Zone 1, 15 min free",6.15,,Vulture St between Christie St & Leopard St in Woolloongabba,10,0,,153.028823,-27.483427,4000651,,747,"{""coordinates"": [153.028823, -27.48342700000001], ""type"": ""Point""}","-27.48342700000001, 153.028823",10,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
5142,TICKETLESS METER MULTISPACE,VULTURE ST,SOUTH BRISBANE,3,CLEARWAY 4PM-7PM MON-FRI TOWAWAY,MON-FRI,7AM-4PM,"Zone 1, 15 min free",6.15,,Vulture St between Christie St & Leopard St in Woolloongabba,11,0,,153.027587,-27.483231,4000651,,748,"{""coordinates"": [153.027587, -27.483230999999996], ""type"": ""Point""}","-27.483230999999996, 153.027587",11,"[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '07:00', 'type': 'Free'}, {'from': '07:00', 'to': '16:00', 'type': 'Paid', 'fee': 6.15}, {'from': '16:00', 'to': '19:00', 'type': 'No parking'}, {'from': '19:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]","[{'from': '00:00', 'to': '23:59', 'type': 'Free'}]"
